team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
17,NE,17,15,401671847,12,1732471200000,2024
17,NE,11,17,401671620,13,1733076000000,2024
17,NE,17,22,401671677,15,1734297900000,2024
17,NE,17,2,401671494,16,1734890400000,2024
17,NE,24,17,401671832,17,1735459260000,2024
17,NE,2,17,401671831,18,1736064060000,2024
18,NO,29,18,401671734,1,1725814800000,2024
18,NO,18,6,401671709,2,1726419600000,2024
18,NO,21,18,401671736,3,1727024400000,2024
18,NO,18,1,401671727,4,1727629200000,2024
18,NO,18,12,401671687,5,1728346500000,2024
18,NO,27,18,401671735,6,1728838800000,2024
18,NO,7,18,401671816,7,1729210500000,2024
18,NO,18,24,401671750,8,1730059500000,2024
18,NO,18,29,401671650,9,1730656800000,2024
18,NO,1,18,401671733,10,1731261600000,2024
18,NO,5,18,401671746,11,1731866400000,2024
18,NO,14,18,401671753,13,1733087100000,2024
18,NO,18,19,401671601,14,1733680800000,2024
18,NO,28,18,401671737,15,1734285600000,2024
18,NO,18,9,401671692,16,1735002900000,2024
18,NO,13,18,401671738,17,1735495200000,2024
18,NO,18,27,401671828,18,1736064060000,2024
19,NYG,16,19,401671712,1,1725814800000,2024
19,NYG,19,28,401671716,2,1726419600000,2024
19,NYG,19,5,401671855,3,1727024400000,2024
19,NYG,6,19,401671812,4,1727396100000,2024
19,NYG,19,26,401671680,5,1728246300000,2024
19,NYG,4,19,401671791,6,1728865200000,2024
19,NYG,21,19,401671710,7,1729443600000,2024
19,NYG,19,23,401671685,8,1730160900000,2024
19,NYG,28,19,401671711,9,1730656800000,2024
19,NYG,19,29,401671803,10,1731249000000,2024
19,NYG,27,19,401671638,12,1732471200000,2024
19,NYG,19,6,401671779,13,1732829400000,2024
19,NYG,18,19,401671601,14,1733680800000,2024
19,NYG,33,19,401671639,15,1734285600000,2024
19,NYG,19,1,401671729,16,1734890400000,2024
19,NYG,11,19,401671846,17,1735459260000,2024
19,NYG,19,21,401671841,18,1736064060000,2024
20,NYJ,20,25,401671696,1,1725927300000,2024
20,NYJ,20,10,401671636,2,1726419600000,2024
20,NYJ,17,20,401671808,3,1726791300000,2024
20,NYJ,7,20,401671622,4,1727629200000,2024
20,NYJ,20,16,401671804,5,1728221400000,2024
20,NYJ,2,20,401671684,6,1728951300000,2024
20,NYJ,20,23,401671785,7,1729470000000,2024
20,NYJ,20,17,401671618,8,1730048400000,2024
20,NYJ,34,20,401671809,9,1730420100000,2024
20,NYJ,20,22,401671678,10,1731273900000,2024
20,NYJ,11,20,401671782,11,1731892800000,2024
20,NYJ,26,20,401671703,13,1733076000000,2024
20,NYJ,20,15,401671848,14,1733680800000,2024
20,NYJ,20,30,401671706,15,1734285600000,2024
20,NYJ,14,20,401671621,16,1734890400000,2024
20,NYJ,20,2,401671495,17,1735495200000,2024
20,NYJ,15,20,401671833,18,1736064060000,2024
21,Phi,9,21,401671805,1,1725668100000,2024
