team_name,team_id,position,week,total,year
Hou,34,RB,1,10.8,2024
Hou,34,RB,2,17.5,2024
Atl,1,WR,5,42.2,2024
Atl,1,WR,4,34.0,2024
Atl,1,WR,0,169.10000000000002,2024
Atl,1,WR,2,30.5,2024
Atl,1,WR,1,16.3,2024
Atl,1,WR,3,46.1,2024
Buf,2,WR,5,42.400000000000006,2024
Buf,2,WR,1,20.0,2024
Buf,2,WR,0,123.80000000000001,2024
Buf,2,WR,2,18.9,2024
Buf,2,WR,3,34.2,2024
Buf,2,WR,4,8.3,2024
Chi,3,WR,0,129.2,2024
Chi,3,WR,3,18.200000000000003,2024
Chi,3,WR,5,27.5,2024
Chi,3,WR,2,37.5,2024
Chi,3,WR,1,15.9,2024
Chi,3,WR,4,30.1,2024
Cin,4,WR,3,36.900000000000006,2024
Cin,4,WR,1,14.600000000000001,2024
Cin,4,WR,0,166.0,2024
Cin,4,WR,4,46.3,2024
Cin,4,WR,5,41.3,2024
Cin,4,WR,2,26.9,2024
Cle,5,WR,0,171.10000000000002,2024
Cle,5,WR,5,34.8,2024
Cle,5,WR,2,20.0,2024
Cle,5,WR,3,43.0,2024
Cle,5,WR,4,34.2,2024
Cle,5,WR,1,39.1,2024
Dal,6,WR,0,142.2,2024
Dal,6,WR,4,49.800000000000004,2024
Dal,6,WR,5,14.7,2024
Dal,6,WR,3,23.700000000000003,2024
Dal,6,WR,2,33.7,2024
Dal,6,WR,1,20.3,2024
Den,7,WR,0,107.80000000000001,2024
Den,7,WR,2,9.9,2024
Den,7,WR,5,20.5,2024
Den,7,WR,3,22.6,2024
Den,7,WR,1,24.6,2024
Den,7,WR,4,30.2,2024
Det,8,WR,4,48.400000000000006,2024
Det,8,WR,0,183.0,2024
Det,8,WR,2,35.0,2024
Det,8,WR,1,61.3,2024
Det,8,WR,3,38.3,2024
GB,9,WR,0,185.8,2024
GB,9,WR,1,38.3,2024
GB,9,WR,5,42.8,2024
GB,9,WR,2,28.0,2024
GB,9,WR,3,29.4,2024
GB,9,WR,4,47.3,2024
Ten,10,WR,0,79.10000000000001,2024
Ten,10,WR,2,17.6,2024
Ten,10,WR,3,22.4,2024
Ten,10,WR,1,21.5,2024
Ten,10,WR,4,17.6,2024
Ind,11,WR,0,186.0,2024
Ind,11,WR,3,43.800000000000004,2024
Ind,11,WR,2,28.200000000000003,2024
Ind,11,WR,4,23.1,2024
Ind,11,WR,1,49.8,2024
Ind,11,WR,5,41.1,2024
KC,12,WR,0,137.8,2024
KC,12,WR,1,20.0,2024
KC,12,WR,4,26.6,2024
KC,12,WR,5,22.8,2024
KC,12,WR,2,29.4,2024
KC,12,WR,3,39.0,2024
LV,13,WR,0,158.3,2024
LV,13,WR,2,31.4,2024
LV,13,WR,3,50.400000000000006,2024
LV,13,WR,5,26.3,2024
LV,13,WR,1,26.1,2024
LV,13,WR,4,24.1,2024
LAR,14,WR,0,167.0,2024
LAR,14,WR,5,23.3,2024
LAR,14,WR,2,37.2,2024
LAR,14,WR,1,29.9,2024
LAR,14,WR,4,18.1,2024
LAR,14,WR,3,58.5,2024
Mia,15,WR,0,115.7,2024
Mia,15,WR,1,29.5,2024
Mia,15,WR,5,21.200000000000003,2024
Mia,15,WR,2,11.9,2024
Mia,15,WR,4,15.0,2024
Mia,15,WR,3,38.1,2024
Min,16,WR,5,47.0,2024
Min,16,WR,0,223.72000000000003,2024
Min,16,WR,2,33.400000000000006,2024
Min,16,WR,3,47.519999999999996,2024
Min,16,WR,1,29.0,2024
