team_name,team_id,position,week,total,year
NYJ,20,QB,0,93.84,2023
NYJ,20,QB,4,13.220000000000002,2023
NYJ,20,QB,3,13.34,2023
NYJ,20,QB,1,9.04,2023
NYJ,20,QB,5,18.740000000000002,2023
NYJ,20,QB,6,19.9,2023
NYJ,20,QB,2,19.6,2023
Phi,21,QB,1,24.14,2023
Phi,21,QB,0,120.5,2023
Phi,21,QB,5,16.880000000000003,2023
Phi,21,QB,2,28.560000000000002,2023
Phi,21,QB,4,19.6,2023
Phi,21,QB,3,10.04,2023
Phi,21,QB,7,10.34,2023
Phi,21,QB,6,10.940000000000001,2023
Ari,22,QB,6,13.240000000000002,2023
Ari,22,QB,0,131.88,2023
Ari,22,QB,5,23.38,2023
Ari,22,QB,2,30.74,2023
Ari,22,QB,4,21.22,2023
Ari,22,QB,7,13.76,2023
Ari,22,QB,1,15.18,2023
Ari,22,QB,3,14.360000000000001,2023
Pit,23,QB,4,21.84,2023
Pit,23,QB,2,11.600000000000001,2023
Pit,23,QB,0,91.68,2023
Pit,23,QB,5,9.94,2023
Pit,23,QB,7,14.04,2023
Pit,23,QB,3,17.66,2023
Pit,23,QB,1,16.6,2023
LAC,24,QB,0,142.42,2023
LAC,24,QB,1,27.14,2023
LAC,24,QB,7,33.86,2023
LAC,24,QB,6,24.880000000000003,2023
LAC,24,QB,4,9.82,2023
LAC,24,QB,2,21.04,2023
LAC,24,QB,3,25.68,2023
SF,25,QB,0,80.47999999999999,2023
SF,25,QB,2,13.98,2023
SF,25,QB,6,3.78,2023
SF,25,QB,4,23.4,2023
SF,25,QB,5,4.44,2023
SF,25,QB,7,21.020000000000003,2023
SF,25,QB,1,9.68,2023
SF,25,QB,3,4.180000000000001,2023
Sea,26,QB,0,99.74000000000001,2023
Sea,26,QB,4,8.720000000000002,2023
Sea,26,QB,3,23.54,2023
Sea,26,QB,6,13.8,2023
Sea,26,QB,7,16.3,2023
Sea,26,QB,1,14.459999999999999,2023
Sea,26,QB,2,22.92,2023
TB,27,QB,0,88.48,2023
TB,27,QB,6,22.42,2023
TB,27,QB,2,14.739999999999998,2023
TB,27,QB,1,16.46,2023
TB,27,QB,3,19.880000000000003,2023
TB,27,QB,4,1.1800000000000002,2023
TB,27,QB,7,13.8,2023
Wsh,28,QB,5,32.98,2023
Wsh,28,QB,0,142.89999999999998,2023
Wsh,28,QB,3,21.12,2023
Wsh,28,QB,7,21.66,2023
Wsh,28,QB,4,24.16,2023
Wsh,28,QB,6,16.080000000000002,2023
Wsh,28,QB,1,0.9800000000000004,2023
Wsh,28,QB,2,25.92,2023
Car,29,QB,0,87.94,2023
Car,29,QB,3,15.44,2023
Car,29,QB,5,27.240000000000002,2023
Car,29,QB,6,20.08,2023
Car,29,QB,4,9.56,2023
Car,29,QB,2,6.720000000000001,2023
Car,29,QB,1,8.9,2023
Jax,30,QB,3,20.6,2023
Jax,30,QB,2,21.200000000000003,2023
Jax,30,QB,0,123.72,2023
Jax,30,QB,7,17.44,2023
Jax,30,QB,6,9.56,2023
Jax,30,QB,5,27.759999999999998,2023
Jax,30,QB,1,20.92,2023
Jax,30,QB,4,6.24,2023
Bal,33,QB,0,67.80000000000001,2023
Bal,33,QB,2,15.38,2023
Bal,33,QB,4,1.2400000000000002,2023
Bal,33,QB,7,9.36,2023
Bal,33,QB,1,10.68,2023
Bal,33,QB,5,12.360000000000001,2023
Bal,33,QB,3,13.08,2023
Bal,33,QB,6,5.7,2023
Hou,34,QB,3,14.719999999999999,2023
Hou,34,QB,4,4.18,2023
Hou,34,QB,0,96.82,2023
Hou,34,QB,6,16.32,2023
Hou,34,QB,5,26.16,2023
Hou,34,QB,1,6.5600000000000005,2023
Hou,34,QB,2,28.880000000000003,2023
Atl,1,RB,0,101.9,2023
Atl,1,RB,3,12.0,2023
Atl,1,RB,5,9.200000000000001,2023
Atl,1,RB,6,24.5,2023
Atl,1,RB,7,16.6,2023
Atl,1,RB,2,7.9,2023
Atl,1,RB,1,20.700000000000003,2023
Atl,1,RB,4,11.0,2023
Buf,2,RB,0,162.3,2023
Buf,2,RB,2,11.600000000000001,2023
Buf,2,RB,4,35.8,2023
Buf,2,RB,3,10.4,2023
Buf,2,RB,7,23.6,2023
Buf,2,RB,1,28.400000000000002,2023
Buf,2,RB,6,15.3,2023
Buf,2,RB,5,37.2,2023
Chi,3,RB,5,18.700000000000003,2023
Chi,3,RB,0,176.10000000000002,2023
Chi,3,RB,4,28.799999999999997,2023
Chi,3,RB,6,13.7,2023
Chi,3,RB,2,23.200000000000003,2023
Chi,3,RB,7,10.9,2023
Chi,3,RB,1,34.5,2023
Chi,3,RB,3,46.300000000000004,2023
Cin,4,RB,0,120.48000000000002,2023
Cin,4,RB,2,20.5,2023
Cin,4,RB,5,17.3,2023
Cin,4,RB,1,18.300000000000004,2023
Cin,4,RB,3,8.5,2023
Cin,4,RB,4,33.18,2023
Cin,4,RB,6,22.7,2023
Cle,5,RB,2,17.900000000000002,2023
Cle,5,RB,0,108.6,2023
Cle,5,RB,4,18.0,2023
Cle,5,RB,6,24.5,2023
Cle,5,RB,1,13.1,2023
Cle,5,RB,7,28.200000000000003,2023
Cle,5,RB,3,6.8999999999999995,2023
Dal,6,RB,0,103.5,2023
Dal,6,RB,5,41.400000000000006,2023
Dal,6,RB,4,10.200000000000001,2023
Dal,6,RB,6,11.8,2023
Dal,6,RB,1,14.0,2023
Dal,6,RB,2,3.2,2023
Dal,6,RB,3,22.900000000000002,2023
Den,7,RB,0,260.0,2023
Den,7,RB,1,10.8,2023
Den,7,RB,4,24.700000000000003,2023
Den,7,RB,7,24.9,2023
Den,7,RB,5,35.9,2023
Den,7,RB,3,103.1,2023
Den,7,RB,2,37.2,2023
Den,7,RB,6,23.4,2023
Det,8,RB,0,105.00000000000001,2023
Det,8,RB,6,7.7,2023
Det,8,RB,7,34.2,2023
Det,8,RB,3,14.9,2023
Det,8,RB,4,3.5000000000000004,2023
Det,8,RB,5,5.7,2023
Det,8,RB,1,15.3,2023
Det,8,RB,2,23.7,2023
GB,9,RB,5,22.400000000000002,2023
GB,9,RB,0,163.60000000000002,2023
GB,9,RB,3,13.6,2023
GB,9,RB,7,25.1,2023
GB,9,RB,4,43.2,2023
GB,9,RB,1,33.3,2023
GB,9,RB,2,26.0,2023
Ten,10,RB,0,104.8,2023
Ten,10,RB,1,7.7,2023
Ten,10,RB,4,9.700000000000001,2023
Ten,10,RB,3,27.3,2023
Ten,10,RB,6,14.100000000000001,2023
Ten,10,RB,2,8.100000000000001,2023
Ten,10,RB,5,37.9,2023
Ind,11,RB,0,175.0,2023
Ind,11,RB,7,35.0,2023
Ind,11,RB,6,27.0,2023
Ind,11,RB,2,9.500000000000002,2023
Ind,11,RB,4,35.4,2023
Ind,11,RB,3,15.700000000000001,2023
Ind,11,RB,1,26.3,2023
Ind,11,RB,5,26.1,2023
KC,12,RB,2,8.9,2023
KC,12,RB,0,109.7,2023
KC,12,RB,4,16.8,2023
KC,12,RB,7,19.1,2023
KC,12,RB,1,21.400000000000002,2023
KC,12,RB,5,17.900000000000002,2023
KC,12,RB,3,10.4,2023
KC,12,RB,6,15.200000000000001,2023
LV,13,RB,5,16.3,2023
LV,13,RB,0,179.5,2023
LV,13,RB,2,41.599999999999994,2023
LV,13,RB,1,23.1,2023
LV,13,RB,6,31.8,2023
LV,13,RB,7,40.800000000000004,2023
LV,13,RB,3,14.700000000000001,2023
LV,13,RB,4,11.2,2023
LAR,14,RB,6,15.200000000000001,2023
LAR,14,RB,0,122.5,2023
LAR,14,RB,5,20.200000000000003,2023
LAR,14,RB,2,22.5,2023
LAR,14,RB,3,14.4,2023
LAR,14,RB,7,25.9,2023
LAR,14,RB,1,14.600000000000001,2023
LAR,14,RB,4,9.7,2023
Mia,15,RB,0,141.7,2023
Mia,15,RB,2,16.3,2023
Mia,15,RB,1,41.5,2023
Mia,15,RB,5,7.000000000000001,2023
Mia,15,RB,4,25.2,2023
Mia,15,RB,6,19.200000000000003,2023
Mia,15,RB,7,18.1,2023
Mia,15,RB,3,14.400000000000002,2023
Min,16,RB,0,116.5,2023
Min,16,RB,2,33.50000000000001,2023
Min,16,RB,6,13.200000000000001,2023
Min,16,RB,1,12.1,2023
Min,16,RB,7,22.5,2023
Min,16,RB,5,18.3,2023
Min,16,RB,4,13.5,2023
Min,16,RB,3,3.4000000000000004,2023
NE,17,RB,1,14.7,2023
NE,17,RB,0,156.5,2023
NE,17,RB,2,34.699999999999996,2023
NE,17,RB,4,20.2,2023
NE,17,RB,7,24.0,2023
NE,17,RB,6,14.200000000000001,2023
NE,17,RB,3,17.0,2023
NE,17,RB,5,31.700000000000003,2023
NO,18,RB,0,106.80000000000001,2023
NO,18,RB,3,11.4,2023
NO,18,RB,6,11.700000000000001,2023
NO,18,RB,1,17.7,2023
NO,18,RB,4,13.7,2023
NO,18,RB,7,22.9,2023
NO,18,RB,5,11.7,2023
NO,18,RB,2,17.7,2023
NYG,19,RB,0,161.2,2023
NYG,19,RB,4,18.9,2023
NYG,19,RB,5,37.300000000000004,2023
NYG,19,RB,2,19.7,2023
NYG,19,RB,7,16.5,2023
NYG,19,RB,6,11.700000000000001,2023
NYG,19,RB,1,25.400000000000002,2023
NYG,19,RB,3,31.700000000000003,2023
NYJ,20,RB,0,147.5,2023
